,good,normal,bad,status,charge,method,region,price_list,sold,image_count,description
54,38,0,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,大阪府,6800,1,,"ご覧頂きありがとうございます。

Apple 第2世代(MV7N2J/A)のAirPods、正規品です。
ケースのみの商品となります。
確実に新品未使用品になります。


即購入して頂いて大丈夫です。
迅速に対応させて頂きます！

動作確認済みです。
動作全く問題ありません！

●メーカー:Apple (アップル)
●製品名:AirPods(2世代) 
●モデル: MV7N2J/A


＊箱、ライトニングケーブル、左耳イヤホン、右耳イヤホンはつきませんのでご了承下さい。"
55,289,2,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,899,0,6.0,"※※こちらは訳ありB級品です※※


      ☆訳あり部分について☆

詳細は2〜4枚目の画像をご覧ください。
プリントミスや作りの粗さがあります。
そのため新品未使用品ですが、
格安で出品しております。

訳あり品のため、返品返金、交換等は
一切行っておりません。
必ず説明文を最後までお読み頂き、
ご理解の上ご購入をお願いします。
即購入の場合は訳あり品にご理解いただいたと
判断しますのでご了承ください。


♡大人気ミニオンズのAirpodsケース♡
★通常品も1,320円で販売中！★
♡ケースを付けたまま充電も可能です♡

カバーとお揃いのストラップ付／(^o^)＼

》こちらはボブ(二つ目)の出品ページです。


★新品未使用・送料無料★

◆取り扱いキャラクター◆

・ボブ（二つ目）

◆対応機種◆

・Airpods第一世代
・Airpods第二世代

◆素材◆

・シリコン

【注意事項】

※ ※こちらの商品はケースのみとなります。
本体は付属しておりません。

※※こちらは海外製品になります。
日本製とは検査基準が異なりますので、
製造過程における多少のインク汚れやプリントミス
傷などがある場合がございます。
“ 2〜4枚目”の画像をご確認下さい！

※※海外製品にご理解頂ける方のみの
ご購入をお願いします。

◆配送方法◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので
詳しくはお問合せください。

◆返金返品について◆
お客様都合での返金返品はお受けしておりませんので
ご希望の種類にお間違いがないか必ずご確認ください。


#Airpods　#Airpodsケース　#Airpodsカバー 
#ミニオンズ　#ミニオン　#スチュアート　
#ボブ  #Apple　#アップル　#エアポッズ"
56,25,0,0,目立った傷や汚れなし,送料込み(出品者負担),らくらくメルカリ便,東京都,14900,1,3.0,"こちらAirPods 第二世代になります。
購入した後、airpods proが発売されたので売ろうと思います。
新品未使用ではありません。
ご了承ください。
製品番号　MV7N2J/A
即日配送


付属品あり(ケーブルは一度も使用していないため新品です)
キズなし、動作不備なし
値段交渉可能です。
よろしくお願いいたします
Airpods pro 
Airpods 
イヤホン"
57,0,0,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,愛知県,17500,1,3.0,"第二世代エアーポッズ買いましたが結局使わなかったので売ります。
正規品です。
新品、未使用※開封済
汚れ、キズまったくありません。
値下げしました。"
58,25,2,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),東京都,1100,0,,"ご覧いただきありがとうございます^^*

*°♡可愛いのAirPodsケースです。

ケースを付けたまま充電も可能なので、便利です。



*°♡ 対応機種

・Airpods第一世代
・Airpods第二世代

*°♡ 素材

・シリコン

新品未使用
コメントなしでご購入できます。


※こちらは海外製品になります。
日本製とは検査基準が異なります。
製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。海外製品にご理解頂ける方のみのご購入をお願いします。

※こちらの商品はケースのみで本体は付属しておりません。"
59,119,3,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),愛媛県,888,1,2.0,"ありがとうございます。

☆販売商品
・新品 Apple Airpods 用カバー
（第一世代or第二世代のみ対応）
・ストラップ付き
・お値引き不可m(_ _)m

☆装着したまま充電可能☆

⚠️こちらの商品は海外輸入品になります。
日本製とは検品基準が異なる為、新品未使用でも最初から汚れや傷等がある場合がございます。
海外製品のクオリティーにご理解いただけない場合はご購入をお控え下さいませ。"
60,81,3,0,目立った傷や汚れなし,送料込み(出品者負担),らくらくメルカリ便,兵庫県,14000,1,5.0,"「AirPods with Charging Case 第2世代 MV7N2J/A」
の出品になります。

本体以外の付属品全て未使用で揃っております。

約3ヶ月ほど使用しましたが、通勤時間の往復30分間の使用のみで目立った傷や汚れはありません。
中古品ですので、神経質の方はご遠慮下さい。

宜しくお願い致します。


----------------------------------
apple airpods pro wireless 第2世代 第二世代 Bluetooth イヤホン イヤフォン ヘッドホン ヘッドフォン ノイキャン ノイズキャンセル アップル iPhone mac 新品 未使用 新古


おまけでアイアンマンのケースお付けします"
61,466,7,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,東京都,19400,0,3.0,"新品 未開封 Apple エアーポッズ
AirPods with Charging Case 

AirPods  MV7N2J/A
アップル エアポッズ
新品・未開封です。

Apple MV7N2J/A Airpods with Charging Case 
Airpodsの第2世代になります,ワイアレス充電ではございません。

2019年10月に購入いたしました。 
未開封、未使用の品になります。 
アップル製品はシリアルナンバーにて製品管理されておりますので１年のメーカー保証を受けることが可能です。
その他、詳細等は、Apple製品のサイトにてご確認ください。


#Airpods2 
#新型Airpods 
#Airpods第二世代 
#ワイアレスイヤホン 
#えあーぽっず 
#エアーポッド 
#アップル 
#Apple 
#純正品 
#正規品 
#Chargecase 
#エアーポッズ 
#mac 
#ipad 
#イヤホン 
#第2世代"
62,907,20,5,新品、未使用,送料込み(出品者負担),未定,東京都,450,0,7.0,"===================
新品未使用
全国送料無料　　　　　　　　　
コメ無し即買い歓迎！
===================


【取り扱いAirPodsケース】
#CIELOairpodsケース

ホワイト/パステルピンク/ショッキングピンク/ライトグリーン/ライトブルー/イエロー/オレンジ/レッド/パープル/ブラック
上記にて各種カラー出品しております。


【商品説明】
シリコン素材の柔らかいairpods専用ケースです。

軽くてシンプルなデザインの為外見を損なわず、エアーポッズを保護してくれます。
下部に充電用の穴が開いているので、カバーを外さずそのままケーブル充電が可能です。

また、カラビナも付属致しますので、カバンやリュックに付ける事が出来携帯性に優れます。


【製品仕様】
■商品内容： AirPods シリコンケース カラビナ付き
■カラー：オレンジ
■素材：シリコン
■ 対応機種： 第一世代/第二世代
※i10twsなどairpodsと同じサイズの物にも使用可能です。

【発送について】
発送は基本的に1-2日以内に発送させていただきます。
本商品は普通郵便もしくはクリックポストの簡易包装での発送を予定しております。

【注意事項】
本商品は海外品となります。
新品未開封の商品となり検品は行なっておりますが、汚れ、細かな傷などが生じている可能性があります。
予めご理解の上、ご購入のほうよろしくお願い申し上げます。



#i11tws #i12tws #i9tws #i7stws #エアーポッズ #エアーポッヅ"
63,828,33,15,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,青森県,21500,1,2.0,"airpods mrxj2j/a 新品未開封
出来るかぎり即日発送しますのでよろしくお願いします。

Apple製
最高級品ワイヤレスイヤホン
定価25,080円


AirPods2（ワイヤレス充電対応）
第二世代 PSEマーク取得済み
【完全正規品】となります。
MRXJ2J/A
 Apple AirPods with Wireless Charging Case

2019年3月に発売した新型AirPodsです。
新型の中でも、最高級品のワイヤレス充電機能付きのAirPodsです。"
64,181,12,2,目立った傷や汚れなし,送料込み(出品者負担),らくらくメルカリ便,京都府,7555,1,2.0,"第二世代ワイヤレス充電器
美品ー正規品-wireless充電は対応です。
不具合などは一切なく、充電持ちも良く、正常に使えます。


AirPodsをご覧いただきありがとうございます。
こちらはアップルのイヤフォンです。
即購入して頂いて大丈夫です！
迅速に対応させて頂きます。
エアーポッズ第二世代
充電器のみの出品です。
箱は付きません。
よろしくお願い申し上げます。


□設定方法
   ①ケースにイヤフォンを入れます。
   ②裏ボタンを長押しし、リセットします。
   ③画面に新規のairpodsとして表示されるので接続。

   基本的に新品のものと手順は同じです。

検索用
アップル
Air Pods
AirPods
エアポッズ
エアポッツ
Apple
イヤホン
正規品
純正品
ブルートゥース
Bluetooth"
65,240,2,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,大阪府,18700,1,3.0,"AirPods Apple 第2世代
ワイヤレス充電タイプではありません。
  
即購入OKで購入即発送いたします。
値下げはいたしません。

2019年10月ネットショップにて購入ですので
もちろん正規品です。

型番：MV7N2J/A

新品未開封品なのでビニールが付いたままです。

初期不良はアップルの場合
発送日がわかれば対応できますので
メールのコピーか納品書をつけます。

Appleへお問い合わせ下さい。 

精密機器の為丁寧に梱包致します。 

プチプチ梱包してゆうパケットプラスで送ります。

#AirPods
#AirPods2
#Apple"
66,21,0,0,目立った傷や汚れなし,送料込み(出品者負担),ゆうゆうメルカリ便,岡山県,16100,1,5.0,"AirPods 第二世代 ワイヤレス充電ケースモデルです。
3月27日にAppleの公式サイトで購入し、約7ヶ月使用しました。
ケースに入れて使用していたため目立つ傷などはありません。また、AirPods本体にもカバーをつけていたため、汚れは少ないと思われます。
本体はアルコール消毒済みです。
付属のlightningケーブルは使用しておらず、新品です。
保証は2020年3月27日まで残っております。
一緒に使用していたアクセサリーも付属させて戴きます。


#Apple
#AirPods2
#ワイヤレスイヤホン"
67,527,4,0,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,大阪府,17999,1,2.0,"【早い者勝ち】Apple Airpods MV7N2J/A 第2世代

新品未開封の商品になります。
かなり値段を下げておりますので
値引き、取り置きは致しません。
型番などはご確認下さい。

購入前にコメント頂けると助かります
よろしくお願い致します(^^)


AirPods with Charging Case  第二世代
製品番号：MV7N2J/A
Apple純正
日本国内正規品
PSEマーク取得済製品
ワイヤレス充電非対応モデル
※お間違いの無いようにご確認ください

2019年9月購入になります



万一の初期不良の場合はアップルサポートへお問い合わせ下さい。
（アップル社製品は直接のメーカー対応となります）
ご購入後のキャンセル、問題ない商品の返品などはお受け出来ませんのでご了承の上ご購入ください。


第1世代のAirpodsが届いたとの評価がございますが、
確実正規品の第2世代のAirpodsを出品しております。
Apple公式ページ記載の方法にて商品のモデル番号（型番：MV7N2J/A）をご確認ください。"
68,87,0,1,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,999,0,5.0,"【こちらはマイメロディの出品ページです】

上記商品でお間違えなければ、即購入OK☆

*・新品未使用・送料無料・*

とてもかわいい♡サンリオ/マイメロディ♪
Airpodsケースになります！！
可愛いストラップ付き♡
ケースを付けたまま充電も可能です★

※こちらの商品はケースのみの販売となります。
本体は付属しておりません。

※別ページにてポムポムプリン販売しております♪
ご希望の際はコメントよりお問い合わせください。


☆対応機種⤵︎ ⤵︎
・Airpods第一世代
・Airpods第二世代

☆素材⤵︎ ⤵︎
・シリコン


※こちらは海外製品になります。
日本製とは検査基準が異なりますので、
製造過程における多少のインク汚れや
傷などがある場合がございます。
海外製品にご理解頂ける方のみの
ご購入をお願いします。
出品前と発送前に検品を行っておりますが、
素人ですのでご理解下さい。

☆配送方法⤵︎ ⤵︎
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんので
ご希望の種類にお間違いがないか必ずご確認ください。

#Airpods　#Airpodsケース　#Airpodsカバー　#サンリオ　#マイメロディ #マイメロ
#Apple　#アップル　#エアポッズ"
69,15,1,0,未使用に近い,送料込み(出品者負担),クロネコヤマト,静岡県,14500,1,4.0,"Apple AirPods 第二世代です。
購入時期は2019年5月。使用時間は30時間以内。動作不良無し。傷無し。
ほぼ新品同様です。
Thunderboltケーブル (未使用) が付属します。
ケースはワイアレス充電対応ではありません。"
70,49,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),神奈川県,699,1,3.0,"【新品未使用】

即購入OKです。

AirPodsケースです。

ケースを付けたままの充電も可能なので、便利です!!

ケースのみです。

ケースの入っている袋はボロボロですが中身は綺麗です。
　対応機種
・Airpods第一世代
・Airpods第二世代

シリコン製です。

ご質問ご要望などございましたらコメント下さい。"
71,13,0,0,目立った傷や汚れなし,送料込み(出品者負担),らくらくメルカリ便,東京都,6222,0,3.0,"AirPodsをご覧いただきありがとうございます。
 第二世代　正規品　充電器のみ販売
不具合などは一切なく、充電持ちも良く、正常に使えます。
即購入して頂いて大丈夫です！
迅速に対応させて頂きます。
箱、イヤホン、ケーブルは付きません。
よろしくお願い申し上げます。

□設定方法
   ①ケースにイヤフォンを入れます。
   ②裏ボタンを長押しし、リセットします。
   ③画面に新規のairpodsとして表示されるので接続。

   基本的に新品のものと手順は同じです。

検索用
アップル
Air Pods
AirPods
エアポッズ
エアポッツ
Apple
イヤホン
正規品
純正品
ブルートゥース
Bluetooth"
72,130,1,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),埼玉県,2000,1,5.0,"airpods 第一世代　第二世代のケースです！
新品未使用です！
数少ない在庫の中からゲットしましたが、サイズを間違えて購入してしまったため出品します
箱に多少折れがございますが中身に異常はありません
値下げ不可です
何か分からないことがありましたらコメント下さい"
73,62,3,1,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,東京都,26999,0,5.0,"アップル 純正品 エアーポッズ Apple AirPods with Charging Case MV7N2J/A
2019年3月発売 第2世代 最新型
ワイヤレスのイヤホンにワイヤレスの充電ケースが付いた最新モデルです。
新品の未使用、未開封の商品です。
商品の外箱が密封されている透明の保護フィルムもはがしていません。
送料は無料です。
ご購入頂いたのち、24時間以内の商品の発送が可能です。
PSEマークあり
コメントなしの即購入OKです。
今のところ値下げは考えておりません。
※他のところでも出品しており、お取引が早い方を優先させていただく為急な削除やキャンセルがある可能性がございます。




・一段と長くなった連続通話時間。声で使えるSiri。ワイアレスの第二世代、AirPods2の登場です。AirPod2は取り出すだけで、iPhoneやiPadなどのApple製デバイスと組み合わせて使えるようになります。エアポッズは耳につけるだけで一瞬でつながります。新型のエアポッドは様々な面で、ほかのワイアレスイヤフォンとは違います。

・ワンタップのシンプルな設定で無線のBluetoothにより接続、エアポッツが自動的にオンになり、いつでも無線接続された状態になります。エアーポッドは使い方も同様に簡単です。イアホンを耳に装着するとそれを感知し、ブルートゥースによりワイアレス接続。イヤフォンを耳から外すと一時停止します。アイフォンと一緒に使う時もアイパッド、マックと一緒でも、AirPodの体験は驚きそのものです。

・エアポッドはSiriを、一段と簡単に使えるようになりました。エアーポッツはただ「Hey Siri」と声をかけるだけでアイホンを取り出さなくても、その場でSiriがお手伝いします。

・進化したAir Podsを動かすのは、まったく新しいApple H1チップ。第２世代のAir Podはデバイスとのワイヤレス接続がさらに速くなり、さらにイアフォンの性能が安定しました。

#iPhone
#Apple
#エアーポッズ
#イヤホン
#Air Pod"
74,62,3,1,新品、未使用,送料込み(出品者負担),らくらくメルカリ便,東京都,21999,0,5.0,"アップル 純正品 エアーポッズ Apple AirPods with Charging Case MV7N2J/A
2019年3月発売 第2世代 最新型
ワイヤレスのイヤホンに、ライトニングケーブル接続の充電ケースが付いた最新モデルです。
※ワイヤレス充電のタイプではありません。
新品の未使用、未開封の商品です。
商品の外箱が密封されている透明の保護フィルムもはがしていません。
ご購入頂いただいた後24時間以内の商品の発送が可能です。
コメントなしの即購入OKです。
※他のところでも出品しており、お取引が早い方を優先させていただく為急な削除やキャンセルがある可能性がございます。

・一段と長くなった連続通話時間。声で使えるSiri。ワイアレスの第二世代、AirPods2の登場です。AirPod2は取り出すだけで、iPhoneやiPadなどのApple製デバイスと組み合わせて使えるようになります。エアポッズは耳につけるだけで一瞬でつながります。新型のエアポッドは様々な面で、ほかのワイアレスイヤフォンとは違います。

・ワンタップのシンプルな設定で無線のBluetoothにより接続、エアポッツが自動的にオンになり、いつでも無線接続された状態になります。エアーポッドは使い方も同様に簡単です。イアホンを耳に装着するとそれを感知し、ブルートゥースによりワイアレス接続。イヤフォンを耳から外すと一時停止します。アイフォンと一緒に使う時もアイパッド、マックと一緒でも、AirPodの体験は驚きそのものです。

・エアポッドはSiriを、一段と簡単に使えるようになりました。エアーポッツはただ「Hey Siri」と声をかけるだけでアイホンを取り出さなくても、その場でSiriがお手伝いします。

・進化したAir Podsを動かすのは、まったく新しいApple H1チップ。第２世代のAir Podはデバイスとのワイヤレス接続がさらに速くなり、さらにイアフォンの性能が安定しました。

#iPhone
#Apple
#エアーポッズ
#イヤホン
#Air Pod
#AirPods"
75,42,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,799,0,5.0,"◆◇限定1点◇◆
【こちらはマイク(B級特価品)の出品ページです。】

⚠️ご確認下さい!!!⚠️

こちらは新品未使用となりますが、
製造過程において付いた汚れ等があるため、
訳ありB級品として出品いたします(´・ω・｀)
詳しくは【2枚目の画像】をご参照ください！

こちらの商品状態にご理解・ご了承頂ける方のみ、ご購入に進んでいただきます様お願いします。

✄- - - - - - キ リ ト リ - - - - - ✄

以下商品案内◎

◆◇モンスターズインク(マイク) ♡Airpodsケース◇◆

★新品未使用・送料無料★

大人気★モンスターズインクより
キモかわいいのがとーーっても癖になる♡
Airpodsケースです✩°。⋆⸜(* ꒳ *  )⸝
ケースを付けたまま充電も可能です★

※こちらの商品はケースのみとなり、本体は付属しておりません。予め、ご了承ください。
※こちらは落下防止ストラップはついておりません。

୨୧┈┈┈┈୨୧

◆◇対応機種◇◆
・Airpods第一世代
・Airpods第二世代

◆◇素材◇◆
・シリコン 

∞－∞
通常品も999円で販売中！！
そちらをご希望の方は
コメントにてお申し付けください！
∞－∞

【※御一読ください※】
★こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。

★こちら【訳ありB級品】としての特別価格での出品の為、お客様都合での返金、返品、交換等は一切お受けしておりません。対応機種やお色にお間違いがないか、必ずご確認下さい。

★【訳あり品】【海外製品クオリティ】にご理解頂ける方のみのご購入をお願いします。

◆配送方法◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。
詳しくはお問合せください。


※※詳しい注意事項は私のプロフィールに掲載しております。トラブル防止のため、そちら必ず一度目を通して頂ければと思います※※

✩ ⋆ ✩ ⋆ ✩ ⋆ ✩

#Airpods　#Airpodsケース　#Airpodsカバー　
#ディズニー　#モンスターズインク　
#サリー　#マイク　#マイクワゾウスキー　
#Apple　#アップル　#エアポッズ #訳あり #B級品"
76,42,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,999,0,5.0,"【こちらはサリーの出品ページです】

※こちらのページで即購入された場合、上記キャラクターとなります。
マイクの取り扱いもありますが、ご希望の際はコメント頂くか、プロフィールより該当ページにてご購入お願いします。

★新品未使用・送料無料★

大人気★モンスターズインクより
キモかわいいのがとーーっても癖になる♡
Airpodsケースです✩°。⋆⸜(* ꒳ *  )⸝
サリーとマイクの2種類があるのでお友達やカップルでお揃いもイイかもですね(* ꒳ * )⋆*
ケースを付けたまま充電も可能です★


【こちらはサリーの出品ページです。】
マイクもあります♡


※こちらの商品はケースのみとなり、本体は付属しておりません。予め、ご了承ください。

⚠こちらは落下防止ストラップはついておりません。

୨୧┈┈┈┈┈┈┈┈┈┈┈┈୨୧

◆◇取り扱いキャラクター◇◆
・サリー(あおいこ)
・マイク(きみどりのこ)

【こちらはサリーの出品ページです。】
マイクをご希望の方はコメントよりお知らせくださいませ♡


◆◇対応機種◇◆
・Airpods第一世代
・Airpods第二世代

◆◇素材◇◆
・シリコン 

୨୧┈┈┈┈┈┈┈┈┈┈┈┈୨୧

【※※御一読ください※※】
★こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。

★事前に商品の状態をご確認されたい方はお申し付けください。

★海外製品クオリティにご理解頂ける方のみのご購入をお願いします。

★お客様都合での返金、返品はお受けしておりません。ご希望の種類(キャラクターや色等)にお間違いがないか、必ずご確認の上、ご購入をお願い致します。


◆◇配送方法◇◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。
詳しくはお問合せください。


※※詳しい注意事項は私のプロフィールに掲載しております。トラブル防止のため、そちら必ず一度目を通して頂ければと思います※※


✩ ⋆ ✩ ⋆ ✩ ⋆ ✩ ⋆ ✩ ⋆ ✩ ⋆ ✩

#Airpods　#Airpodsケース　#Airpodsカバー　
#ディズニー　#モンスターズインク　
#サリー　#マイク　#マイクワゾウスキー　
#Apple　#アップル　#エアポッズ"
77,1,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,999,1,4.0,"大人気マイメロディのAirpodsケースです(o^∀^o)
ケースを付けたまま充電可能★
お揃いのストラップ付き♡

※本体は付属しておりません。

＊＊対応機種＊＊

・Airpods第一世代
・Airpods第二世代

＊＊素材＊＊
・シリコン

※こちら海外製品のため、
新品未使用品でも製造過程におけるインク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。
返金返品はお受けしておりませんので
商品にお間違いがないかご確認下さい。

＊＊配送方法＊＊
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。詳しくはお問合せください。

#Airpods　#Airpodsケース　#Airpodsカバー　#サンリオ　#マイメロディ #マイメロ
#Apple　#アップル　#エアポッズ"
78,87,0,1,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,999,0,5.0,"*・新品未使用・送料無料・*

【こちらはマイクの出品ページです】

上記商品でお間違えなければ、即購入OK☆
大人気♪♪お揃いで持つとかわいい♡
モンスターズインクのAirpodsケースです♪
サリーとマイクの2種類あります☆

ケースを付けたまま充電も可能です★

※ストラップはついておりません。
※こちらの商品はケースのみとなります。
本体は付属しておりません。

☆取り扱いキャラクター⤵︎ ⤵︎
・サリー
・マイク
ご希望のキャラクターがありましたら、
コメントよりお知らせ下さい。

☆対応機種⤵︎ ⤵︎
・Airpods第一世代
・Airpods第二世代

☆素材⤵︎ ⤵︎
・シリコン

※こちらは海外製品になります。
日本製とは検査基準が異なりますので、
製造過程における多少のインク汚れや
プリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみ、ご購入をお願いします。

☆配送方法⤵︎ ⤵︎
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんので
ご希望の種類にお間違いがないか必ずご確認ください。

#Airpods　#Airpodsケース　#Airpodsカバー　#ディズニー　#モンスターズインク　#サリー　#マイク　#マイクワゾウスキー　#Apple　#アップル　#エアポッズ"
79,49,0,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,神奈川県,650,1,3.0,"【新品未使用】

即購入OKです。

AirPodsケースです。

ケースを付けたままの充電も可能なので、便利です!!

ケースのみです。

ケースの入っている袋はボロボロですが中身は綺麗です。
　対応機種
・Airpods第一世代
・Airpods第二世代

シリコン製です。

ご質問ご要望などございましたらコメント下さい。"
80,565,5,1,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,大阪府,18500,1,4.0,"値下げ不可 


原則1~3日で発送


AirPods with Charging Case / MV7N2J/A


今月購入分


保証書の代わりの納品書を同封します
（個人情報切り取り済）


\ ワイヤレス充電非対応 /


airpodsケースをお付けします（4枚目参照）
 _ おまけ有無より価格変動しません
 _ プリントスレ等ある場合あります 
 _ あくまでおまけとして認識下さい


Apple
アップル 
エアーポッズ 
エアポッズ
第2世代
第二世代  
airpods pro
エアーポッズプロ
エアポッズプロ
airpodsケース
Bluetooth
ブルートゥース
ワイヤレスイヤホン
イヤホン"
81,42,0,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,999,0,5.0,"【こちらはマイクの出品ページです。】

※こちらのページで即購入された場合、上記キャラクターとなります。
サリーの取り扱いもありますが、ご希望の際はコメント頂くか、プロフィールより該当ページにてご購入お願いします。

★新品未使用・送料無料★

大人気★モンスターズインクより
キモかわいいのがとーーっても癖になる♡
Airpodsケースです✩°。⋆⸜(* ꒳ *  )⸝
サリーとマイクの2種類があるのでお友達やカップルでお揃いもイイかもですね(* ꒳ * )⋆*
ケースを付けたまま充電も可能です★

※こちらの商品はケースのみとなり、本体は付属しておりません。予め、ご了承ください。
※こちらは落下防止ストラップはついておりません。

୨୧┈┈┈┈┈┈┈┈┈┈┈┈୨୧

◆◇取り扱いキャラクター◇◆
・サリー(あおいこ)
・マイク(きみどりのこ)

【こちらはマイクの出品ページです。】
サリーをご希望の方はコメントよりお知らせくださいませ♡


◆◇対応機種◇◆
・Airpods第一世代
・Airpods第二世代

◆◇素材◇◆
・シリコン 

୨୧┈┈┈┈┈┈┈┈┈┈┈┈୨୧

【※※御一読ください※※】
★こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における多少のインク汚れやプリントミス、傷などがある場合がございます。

★事前に商品の状態をご確認されたい方はお申し付けください。

★海外製品クオリティにご理解頂ける方のみのご購入をお願いします。

★お客様都合での返金、返品はお受けしておりません。ご希望の種類(キャラクターや色等)にお間違いがないか、必ずご確認の上、ご購入をお願い致します。


◆◇配送方法◇◆
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能です。
詳しくはお問合せください。



※※詳しい注意事項は私のプロフィールに掲載しております。トラブル防止のため、そちら必ず一度目を通して頂ければと思います※※


✩ ⋆ ✩ ⋆ ✩ ⋆ ✩ ⋆ ✩ ⋆ ✩ ⋆ ✩

#Airpods　#Airpodsケース　#Airpodsカバー　
#ディズニー　#モンスターズインク　
#サリー　#マイク　#マイクワゾウスキー　
#Apple　#アップル　#エアポッズ"
82,19,1,0,新品、未使用,送料込み(出品者負担),普通郵便(定形、定形外),福岡県,1260,0,7.0,"こちらはAirpodsケースです( ˆᴗˆ  )
ケースを付けたまま充電もできますよ♪♪

可愛いお揃いのストラップもついてます(^-^)

※こちらの商品はケースのみとなり
本体は付属しておりません。

♪♪新品未使用・送料無料♪♪


♪♪対応機種♪♪

・Airpods第一世代
・Airpods第二世代

♪♪素材♪♪

・シリコン


※こちらは海外製品になります。
日本製とは検査基準が異なりますので、製造過程における
多少のインク汚れやプリントミス、傷などがある場合がございます。
海外製品にご理解頂ける方のみのご購入をお願いします。
出品前と発送前に検品を行っておりますが、素人ですのでご理解下さい。

♪♪配送方法♪♪
・普通郵便（定形外）
追加料金にて匿名配送への変更も可能ですので詳しくはお問合せください。

お客様都合での返金返品はお受けしておりませんのでご希望の種類にお間違いがないか必ずご確認ください。

#Airpods　#Airpodsケース　#Airpodsカバー　#ディズニー　#トイストーリー　#エイリアン　#リトルグリーンメン　#Apple　#アップル　#エアポッズ"
83,131,0,0,目立った傷や汚れなし,送料込み(出品者負担),らくらくメルカリ便,東京都,13999,1,4.0,"※再出品します。

今年の4月に購入し、これまで使用しておりましたが、Proの発売で買い換えるために出品いたします。

充電ケーブルは新品未使用です。"
84,38,0,0,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,大阪府,6800,1,,"Apple 第2世代(MV7N2J/A)のAirPods、正規品です。
右耳のみの商品となります。
確実に新品未使用品になります。


即購入して頂いて大丈夫です。
迅速に対応させて頂きます！

動作確認済みです。
動作全く問題ありません！

●メーカー:Apple (アップル)
●製品名:AirPods(2世代) 
●モデル: MV7N2J/A


＊箱、ライトニングケーブル、充電ケース、左耳イヤホンはつきませんのでご了承下さい。"
85,438,3,2,新品、未使用,送料込み(出品者負担),ゆうゆうメルカリ便,愛知県,1980,0,3.0,"即購入♡歓迎です(ㆁᴗㆁ✿)

◯商品状態◯
自宅保管、新品未使用

◯購入先◯
tangtang001
Wishでの評価 4.7/5.0の優良店です

◯サイズ(目安)◯
写真参照
AirPods 第一世代と第二世代はサイズが同じなので
両方とも使用OKです(●′ω`人′ω`●)
Wireless 充電には対応しておりませんので、ご注意下さい。

◯発送◯
1~2日程度で発送。遅れる場合はご連絡差し上げます。
お品物が水濡れしないように包装、発送します。
同梱希望の方は、ご購入前にコメントより同梱希望商品をお知らせ下さい。

◯商品説明◯
ケースに入れたまま充電可能です♪

 ◯お値下げ、お取り置き、返品について◯
プロフィールをご覧ください。

♡iPhoneケース、AirPodsケース、スマホリング多数出品中♡
BT21、ディズニーモチーフなど出品しております。プロフィールからぜひぜひご覧ください( ＾∀＾)

◯最後に◯
こちらのお品物は海外製品です。神経質な方はご購入をお控えください。"
