,is_free_shipping,product_name,start_price,end_price,is_prompt,start_time,end_time,timedelta,bidders,setsumei,good,bad,capture_count
51,0,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品,7300,7300,1,2019-10-06 22:32:03,2019-10-08 12:01:20,37.0,1,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品セット内容純正充電ケース純正lighteningケーブル箱クイックスタートガイド※充電ケースとlighteningケーブルのみになります。ワイヤレス充電には対応していません。イヤホンはありません。ご注意下さい。配送は以下にて行います。レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
52,1,Apple AirPods2 MV7N2J/A エアーポッズ 第2世代 ワイヤレスイヤホン 新品未開封　①,18000,18000,1,2019-10-05 09:52:45,2019-10-08 03:21:59,65.0,1,□商品詳細        Apple airpods 新品未開封です 型番:MV7N2J/A（第2世代）  2019年9月購入、Appleの正規補償が1年つきます  入金確認後、極力当日、遅くとも1～2日以内には発送します   こちらの商品はワイヤレス充電には非対応です         □支払詳細        かんたん決済にてお願いいたします         □発送詳細        入金確認後3日以内に追跡番号・保証付きの方法で発送します。         □注意事項        落札後音沙汰のない方が多くトラブルが発生しています 24時間以内の入金をお願いします やむをえない事情がある場合は入札前に質問をください,625,13,0
53,1,【新品未開封・送料込】AirPods 第2世代 Apple AirPods with Charging Case MV7N2J/A,18000,18000,1,2019-10-07 13:05:00,2019-10-07 23:47:55,10.0,1,[商品について]  AirPods 第2世代 Apple AirPods with Charging Case MV7N2J/A[商品の状態]  ・ 新品未開封です。9/31に購入しました。  ・ 非喫煙環境で保管していました。[送料について]  ・ 送料込みの価格です。(定形外郵便で発送予定です),403,0,2
54,1,Apple 純正 AirPods　第2世代　新品　MV7N2J/A 充電ケース＋Lightningケーブルのみ イヤホン無し,6500,6500,1,2019-10-06 11:33:24,2019-10-07 16:41:25,29.0,1,Apple AirPods with Charging Case MV7N2J/A 第２世代 ワイヤレスイヤホン☆写真1枚目の充電ケース Lightningケーブルのみです。☆イヤホンは無し。ご注意下さい。新品未使用です。 商品詳細はアップル公式ページを参照ください。送料は定形外郵便を予定しています。,232,0,0
55,1,送料無料/おまけあり/第2世代/第二世代/2019/新型/新品未使用/正規品/右耳のみ/右のみ/右側のみ/Apple AirPods/エアーポッズ/アップル/ニ,6700,6700,1,2019-10-07 11:11:03,2019-10-07 16:40:19,5.0,1,送料無料■右耳のみ■第2世代、新型のAirPods（2019年版）■新品未使用■Apple正規品 ■おまけとして、写真にうつっているイヤピース（両耳）をお付けします。,663,37,0
56,0,新品未開封品 AirPods with Wireless Charging Case Apple 2019年製 第2世代 並行輸入品,18000,19500,1,2019-10-06 11:53:08,2019-10-07 12:53:08,25.0,2,商品の紹介発送に関してお支払いに関して商品の詳細は以下表を参照ください。項  目説  明商品名新品未開封品 AirPods with Wireless Charging Case Apple 2019年製 第2世代 並行輸入品製造メーカーApple アップル商品紹介題記の通りです。新品未開封品のため、動作確認等は行っておりませんのでご了承ください。知人より譲り受けましたが不要になりましたので出品します。2台有りますが、1台当たりの価格ですのでお間違いないようにお願いします。また、写真をご確認いただき納得の上入札をお願いします。念のため初期不良以外はノークレームノーリターンをお約束できる方の入札をお待ちしております。○入札は1セットあたりの金額となります。○仕様等、詳しくはメーカーＨＰでご確認下さい。○お渡しする商品は写真にあるもののみです。商品状態一般中古品です。注意事項オークション終了後、落札者様より取引ナビにて、郵便番号・ご住所・電話番号・お名前・お支払い方法・お支払い予定日のご記入をお願いします。24時間以内のご連絡及びご入金処理無き場合は「落札者都合での削除」をさせていただきますのでご了承ください。落札後の追加要求/質問につきましても、同様の処理とさせていただきますので必ず事前に問い合わせ等にて納得の上入札ください。初期不良以外はノークレーム・ノーリターンでお願いします。極端に細かい方の入札はご遠慮ください。発送はご入金確認後、ヤマト運輸(着払い)でお送りします。※発送は週末となる場合がございますので、お急ぎの方は入札をお控えください。商品の紹介発送に関してお支払いに関して発送方法及び、送料は以下表を参照ください。発送方法送  料ヤマト運輸着払い＜注意＞記載の送料は実際の送料と異なる場合があります。表記の価格を送料とさせていただきますのでご了承願います。商品の紹介発送に関してお支払いに関してお支払い方法は以下表を参照ください。支払方法説  明銀行振込八十二その他支払方法Yahoo簡単決済designed by motohisamaeda この出品案内は 『AuctionSupport』 により生成しています。,1139,9,4
57,1,☆新品☆ アップル Apple AirPods with Charging Case MV7N2J/A 第２世代 ワイヤレスイヤホン 送料無料！,9800,18500,0,2019-09-30 23:24:38,2019-10-07 12:20:59,156.0,15,ご覧頂きありがとうございます。最後までご一読頂き、ご検討をお願いします。アップル Apple AirPods with Charging CaseMV7N2J/A 第２世代 ワイヤレスイヤホン※Lightningケーブルでの有線充電タイプ国内正規品の新品未使用・未開封品です。購入時の納品書をお付けします。詳細仕様は、メーカーHPで確認下さい。https://www.apple.com/jp/shop/product/MV7N2J/A/airpods-with-charging-case発送方法が、ヤフネコ！宅急便コンパクトで宜しければ、送料無料とさせて頂きます。最近、落札しても何も連絡が来ない落札者様が増えて困っております。商品落札後、24時間以内に取引ナビでの連絡、48時間以内にかんたん決済を行える方、商品到着後、速やかに受取連絡を行って頂ける方の入札をお願いします。落札後、24時間以内に何も連絡が無い場合は、こちらも予告なく落札者を削除させて頂きます。その場合は、ヤフオクより悪い評価が自動で付きますので、ご了承願います。新品・未開封品ですが、ノークレーム・ノーリターンでお願いします。また神経質な方、評価の悪い方の入札はお控え願います。以上、宜しくお願いします。,378,2,4
58,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth],1,19000,1,2019-10-04 13:02:31,2019-10-07 12:02:31,71.0,22,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～*さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
59,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイ フルワイヤレス ワイヤレス,1,22000,1,2019-10-04 13:02:08,2019-10-07 12:02:08,71.0,30,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い致します。* ～商品説明～*Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。自動でオンになり、自動で接続すべてのApple製デバイスで簡単に設定「Hey Siri」と声をかけるだけで瞬時にSiriへアクセスダブルタップで再生またはスキップ新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速くケースですばやく充電Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応豊かで質の高いオーディオと音声デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
60,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 Bluetooth,1,19000,1,2019-10-04 13:00:49,2019-10-07 12:00:49,71.0,31,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型 MV7N2J/A 【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りになります。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ * さらに魔法に近づきました。新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。AirPodsは1回の充電で5時間の再生1と3時間の通話ができます2。しかも24時間以上聴き続けられるように複数回充電できる充電ケースもついているので、AirPodsはあなたの毎日にしっかりついていきます3。急いでいる時は、ケースで15分充電するだけで、3時間の再生4または2時間の通話ができるようになります5。まったく新しいApple H1ヘッドフォンチップで駆動するAirPodsは、光学センサーとモーション加速度センサーによって、あなたの耳に装着されたことを感知します。両耳で聴く時も、片耳だけの場合も、H1チップはイヤフォンへのオーディオの送信とマイクロフォンの接続を自動で行います。通話中やSiriに話しかけている時には、音声を検知するもう一つの加速度センサーがビームフォーミングマイクロフォンと連係しながら、周囲のノイズを取り除いてあなたの声に狙いを定めます。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,275,1,0
61,1,【新品未開封】【送料無料】Apple純正 AirPods (第2世代) with Charging Case 2019年 ブルートゥースイヤホン（MV7N2J/A）,18000,18000,1,2019-10-06 03:17:46,2019-10-07 08:52:44,29.0,1,アップル純正Bluetoothフルワイヤレスイヤホン「AirPods(第2世代)with Charging Case」の出品です。新品未開封、2019年9月下旬に購入した品です。購入時の購入明細を同梱致しますため、約1年のメーカー保証を受けられます。ビニールも開封していない新品未開封品です。■商品名 ・AirPods (第2世代) with Charging Case■商品コード ・MV7N2J/A■送料 出品者負担（匿名配送） ※送料無料■発送目安 入金後1日～2日以内に発送手配(予定)■注意事項 下記、注意事項を承諾の上、入札をお願いします。 誠意ある取引を心がけておりますので、落札者様も気持ちの良い取引ができるようにご協力いただけますと幸いでございます。 ・落札後24時間以内にご連絡ください。連絡がない場合は、有無を言わずに最低評価をお付けします。 ・初回取引の方、評価がマイナスの方、マイナス評価が多い方は、当方で入札の取り消しを行うことがあります。 ・本商品に関して発生したトラブルは、当方は一切関与しません。 ・お取引に際しましては、ノークレーム・ノーリターンでお願いします。質問等ありましたら、遠慮なくご連絡ください。恐れ入りますが、何卒よろしくお願いします。,265,0,3
62,1,送料無料/おまけあり/第2世代/第二世代/2019/新型/新品未使用/正規品/右耳のみ/右のみ/右側のみ/Apple AirPods/エアーポッズ/アップル/ケ,6700,6700,1,2019-10-06 09:41:01,2019-10-06 21:13:19,11.0,1,送料無料■右耳のみ■第2世代、新型のAirPods（2019年版）■新品未使用■Apple正規品 ■おまけとして、写真にうつっているイヤピース（両耳）をお付けします。,663,37,0
63,0,Apple純正 AirPods 第2世代 左 イヤホン MV7N2J/A 左耳のみ 新品未使用品,7100,7100,1,2019-10-05 12:29:57,2019-10-06 17:09:58,28.0,1,Apple純正 AirPods 第2世代 左 イヤホン MV7N2J/A 左耳のみ 新品未使用品Apple純正 AirPods 第2世代 左 イヤホン MV7N2J/A 左耳のみ 新品未使用品になります。※左耳のみになります。ご注意下さい。配送は以下にて行います。定形外 全国一律送料120円（追跡番号無し 保証無し）スマートレター 全国一律送料 180円 （追跡番号無し 保証無し）レターパックライト 全国一律送料 370円（追跡番号有り 保証無し）レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
64,0,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品,7300,7300,1,2019-10-05 12:54:24,2019-10-06 15:53:18,26.0,1,Apple純正 AirPods 第2世代 イヤホン MV7N2J/A 充電ケース＋lighteningケーブルのみ イヤホン無し 新品未使用品セット内容純正充電ケース純正lighteningケーブル箱クイックスタートガイド※充電ケースとlighteningケーブルのみになります。ワイヤレス充電には対応していません。イヤホンはありません。ご注意下さい。配送は以下にて行います。レターパックプラス 全国一律送料520円（追跡番号有り 保証無し）お支払いはヤフオク簡単決済のみになります。,2744,10,0
65,0,1円～新品　apple アップル AirPods with Charging Case MV7N2J/A 第2世代 ワイヤレスイヤホン Bluetooth 本体 Lightningケーブル充電,1,16000,0,2019-09-29 13:52:28,2019-10-06 14:52:28,169.0,23,ご覧いただきまことにありがとうございます。《商品説明》　■主な仕様■【装着方式】：ワイヤレス(左右分離式)【ワイヤレス】：Bluetooth【連続再生時間】：最大5時間【自動電源ON機能】：○【マイク】：○【タイプ】：インナーイヤー【イヤホンサイズ】：16.5 × 18.0 × 40.5(mm)【イヤホン重量（左右各）】：4 (g)【充電ケースサイズ】：44.3 × 21.3 × 53.5(mm)【充電ケース重量】：40 (g)■Lightningケーブル充電モデル《商品状態》新品《発送方法》ゆうパック着払いまたはレターパックプラスでのご対応とさせていただきます。なおレターパックプラス選択の場合、追跡は付きますが、配達中の事故等があった場合補償などはつかないので予めご了承ください。こちらの商品あくまで格安にて出品のため、ご理解の上、ノークレーム、ノーリターンでお願い致します。重ねて、最期まで迅速にお取引ができるように努めて参りますので、是非ご入札のほどよろしくお願い申し上げます。大変恐縮ではございますが、著しく悪い評価のお方のご入札をご遠慮いただいております。新規の方で入札を希望される方は、必ず入札前に質問欄よりその旨をご連絡ください。なお新規の方の連絡がない場合の入札に関しましては削除致しますので予めご了承下さい。またお手数をおかけしますが、落札後3日以内のご連絡、1週間以内のご入金のほどお願いいたします。以降はヤフオクの都合上、キャンセル扱いとなり落札者様側に悪いの評価がついてしまいますので予めご了承くださいませ。他にも格安商品の方を出品していますので、そちらの方もご覧頂けましたら幸いでございます。,124,1,0
66,1,[新品未使用品]AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 MV7N2J/A 【純正】 Bluetooth,10000,17000,0,2019-10-02 05:40:51,2019-10-06 14:40:51,105.0,9,第2世代AirPods with Charging Caseです新品未開封・未使用品です何か質問等ございましたらお気軽に質問からよろしくお願いします新品未開封品になりますのでノークレーム・ノーリターンでお願いします,130,1,2
67,0,【新品未開封 】MV7N2J/A Apple AirPods with Charging Case (最新モデル) 第2世代 ワイヤレスイヤホン エアポッド ,1,18980,1,2019-09-29 03:30:14,2019-10-06 14:30:13,178.0,30,アップル エアポッズ 型番 MV7N2J/A（第2世代）新品未開封。MV7N2J/A Apple AirPods with Charging Case (最新モデル) ※ワイヤレス充電対応のモデルではありませんのでご注意下さい新品未開封です。送料一律680円即決送料無料,373,7,0
68,1,【新品未使用】【送料無料】AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 Bluetooth MV7N2J/A 【純正】（2）,10000,17500,0,2019-10-01 04:21:12,2019-10-06 14:24:07,130.0,7,第2世代AirPods with Charging Caseです。新品・未使用・未開封品です。詳しい商品仕様・概要はメーカーウェブサイトをご覧ください。Apple製品のため、初期不良含めメーカー対応となります。販売店発行の保証明細の写しを同封します（2019年9月30日～1年間）。ノークレーム・ノーリターンでお願いします。理由の如何を問わず、落札後のキャンセルは承りません。入札をお待ちしております。,48,0,0
69,1,【新品未使用】【送料無料】AirPods (エアーポッズ/第2世代) with Charging Case 2019年 新型 Bluetooth MV7N2J/A 【純正】（1）,10000,17000,0,2019-10-01 04:18:01,2019-10-06 14:01:23,129.0,12,第2世代AirPods with Charging Caseです。新品・未使用・未開封品です。詳しい商品仕様・概要はメーカーウェブサイトをご覧ください。Apple製品のため、初期不良含めメーカー対応となります。販売店発行の保証明細の写しを同封します（2019年9月30日～1年間）。ノークレーム・ノーリターンでお願いします。理由の如何を問わず、落札後のキャンセルは承りません。入札をお待ちしております。,48,0,0
70,1,AirPods 第2世代 新品未開封 airpods with charging case ,10000,19000,1,2019-10-02 15:06:58,2019-10-06 13:11:58,94.0,10,airpods 第2世代airpods with charging case新品未開封特に新品未開封の商品なので商品の状態ははぶきます。発送方法はレターパックプラスです。（2019年 10月  4日  0時 21分 追加）マイナス評価の入札はお断りします。,163,9,0
71,1,【新品未開封】【送料無料】Apple純正 AirPods (第2世代) with Wireless Charging Case 2019年 ブルートゥースイヤホン（MRXJ2J/A）,20500,20500,1,2019-10-06 03:25:06,2019-10-06 13:08:53,9.0,1,アップル純正Bluetoothフルワイヤレスイヤホン「AirPods(第2世代)with Wireless Charging Case」の出品です。新品未開封、2019年9月下旬に購入した品です。購入時の保証書（または購入明細）を同梱致しますため、約1年のメーカー保証を受けられます。ビニールも開封していない新品未開封品です。■商品名 ・AirPods (第2世代) with Wireless Charging Case■商品コード ・MRXJ2J/A■送料 出品者負担（匿名配送） ※送料無料■発送目安 入金後1日～2日以内に発送手配(予定)■注意事項 下記、注意事項を承諾の上、入札をお願いします。 誠意ある取引を心がけておりますので、落札者様も気持ちの良い取引ができるようにご協力いただけますと幸いでございます。 ・落札後24時間以内にご連絡ください。連絡がない場合は、有無を言わずに最低評価をお付けします。 ・初回取引の方、評価がマイナスの方、マイナス評価が多い方は、当方で入札の取り消しを行うことがあります。 ・本商品に関して発生したトラブルは、当方は一切関与しません。 ・お取引に際しましては、ノークレーム・ノーリターンでお願いします。質問等ありましたら、遠慮なくご連絡ください。恐れ入りますが、何卒よろしくお願いします。,265,0,0
72,1,日曜ヤフオクくじ送料無料　新品未開封アップルApple AirPods with charging case　第2世代 MV7N2J/A イヤホン,100,18500,0,2019-10-02 21:46:42,2019-10-06 12:46:42,87.0,47,日曜ヤフオクくじ送料無料　新品未開封アップルApple AirPods with charging case 第2世代MV7N2J/A アップル　イヤホン新品未開封（ビニール包装付）の商品です。ヤフネコ宅急便コンパクトにて無料で送ります。初期不良等含めて、こちらでは落札、発送後の対応はできません。写真の商品のみの発送となります。日曜ヤフオクくじが開催されない場合は、ごめんなさい。写真は使い回しです。バーコードは実際のものと異なります。,854,13,3
73,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 【純正】 [ワイヤレス(左右分離) /Bluetooth],1,24000,1,2019-10-03 14:33:03,2019-10-06 12:33:03,70.0,99,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型  【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ *Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。* 自動でオンになり、自動で接続* すべてのApple製デバイスで簡単に設定* 「Hey Siri」と声をかけるだけで瞬時にSiriへアクセス* ダブルタップで再生またはスキップ* 新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速く* ケースですばやく充電* Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応* 豊かで質の高いオーディオと音声* デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,115,0,0
74,1,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン 【純正】Bluetooth,1,24000,1,2019-10-03 14:31:29,2019-10-06 12:31:29,70.0,79,[新品未使用品]AirPods with Wireless Charging Case (エアーポッズ/第2世代) 2019年 新型 ブルートゥースイヤホン フルワイヤレス インナーイヤー型  【純正】 [ワイヤレス(左右分離) /Bluetooth]商品の説明の通りです。ご理解ある方よろしくお願い申し上げます。* ～商品説明～ *Wireless Charging Caseが付属した新しいAirPodsは、インテリジェントな設計、画期的なテクノロジー、透き通るほどクリアなサウンドを持っています。新しいApple H1ヘッドフォンチップで動くので、手を使わずに声だけでSiriを起動できるようになりました。これからは1回の充電で最大3時間の通話ができます。* 自動でオンになり、自動で接続* すべてのApple製デバイスで簡単に設定* 「Hey Siri」と声をかけるだけで瞬時にSiriへアクセス* ダブルタップで再生またはスキップ* 新しいApple H1ヘッドフォンチップで、デバイスとのワイヤレス接続がさらに速く* ケースですばやく充電* Qi対応充電マットを使ったワイヤレス充電と、Lightningコネクタを使った充電に対応* 豊かで質の高いオーディオと音声* デバイス間の切り替えはシームレス★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★★新品・未使用 ☆頂き物、かつ個人所有につき、神経質な方のご入札はご遠慮ください。★落札後の返品、キャンセルはご遠慮ください。★落札後、落札者様の都合で以前にキャンセルされた方は自動的にキャンセルさせて頂きますのでご理解ご了承願います。送料込み★ノークレーム、ノーリターンご理解ご了承頂ける方宜しくお願い致します。★悪い評価５以上の方は削除させて頂きますのでご了承願います。★゜'・:*:・'゜☆。.:*:・'*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★゜'・:*:・'゜☆。.:*:・'゜★,275,1,0
75,1,[送料無料][新品未開封][保証あり]Apple AirPods with Wireless Charging Case 第2世代 MRXJ2J/A アップル エアーポッズ ワイヤレス Qi対応,21490,23690,1,2019-10-05 12:15:39,2019-10-06 12:15:38,23.0,1,Apple AirPods with Wireless Charging Case 第2世代 MRXJ2J/A アップル エアーポッズ ワイヤレス Qi対応  さらに魔法に近づきました。  Wireless Charging Caseが付属した新しいAirPodsはワイヤレスヘッドフォンの体験を一新します。ケースから取り出すだけで、あなたのiPhone、Apple Watch、iPad、Macと一緒に使えます。  ワンタップのシンプルな設定で、AirPodsは魔法のように機能します。自動的にオンになり、いつでも接続された状態になります。耳に装着されたことを感知するので、耳から外すと一時停止します。  AirPodsは両耳でも片耳だけでも使えます。音量を調節したり、曲を変えたり、電話をかけたり、道順を調べたい時は「Hey Siri」と声をかけて頼むだけ。ダブルタップして、音楽のトラックやPodcastの番組を再生したりスキップすることもできます。  Wireless Charging CaseをQi対応の充電マット上に置くだけで、AirPodsをすばやく簡単に充電できます。AirPodsを充電している間は、ケース前面のLEDインジケータが点灯します。充電マットが手元にない時でもLightningポートを使って充電できます。  商品詳細  重量 ・AirPods（左右各）：4g  ・Wireless Charging Case：40g  サイズ ・AirPods（左右各）：16.5×18.0×40.5mm  ・Wireless Charging Case：44.3×21.3×53.5mm  接続 ・AirPods：Bluetooth  ・Wireless Charging Case：ワイヤレス（Qi対応）充電マットと、Lightningコネクタを使った充電に対応 AirPodsセンサー（左右各） ・デュアルビームフォーミングマイクロフォン ・デュアル光学センサー ・動きを感知する加速度センサー ・音声を感知する加速度センサー 電源 ・AirPods with Wireless Charging Case：24時間以上の再生時間、最大18時間の連続通話時間 ・AirPods（1回の充電）：最大5時間の再生時間、最大3時間の連続通話時間 ・Wireless Charging Caseで15分充電：最大3時間の再生時間、または最大2時間の連続通話時間  メーカーサイト： https://store.apple.com/jp/xc/product/MRXJ2J/A  ※保証期間は2019年9月19日より有効になると思います（購入時の納品書を同封致します）  その他：宅急便コンパクトで発送します  ※評価の悪い方のご入札は、取り消す場合がございますので、あらかじめご了承下さい。 ※配送事故につきましては、補償致しかねます。 ※お支払につきましては、落札後2日以内にヤフーかんたん決済にてお願い致します。 ※ノークレーム、ノーリターンでお願い致します  以上の内容をご理解頂いた上で入札をお願い致します。どうぞよろしくお願い申し上げます。,1298,2,7
